Site Name,Day,Hour,Solar Zenith Angle,Clearsky DHI,Clearsky DNI,Clearsky GHI,Relative Humidity,DHI,DNI,GHI,Energy Output(kWh),Datetime
site1,11,6,56.22,80.86,843.63,522.59,45.23,80.76,866.75,542.01,0.76,2023-01-11 06:00:00
site1,11,7,45.53,91.72,935.79,768.82,37.46,91.91,929.98,725.37,1.96,2023-01-11 07:00:00
site1,11,8,32.3,94.82,989.3,936.31,33.5,96.41,964.45,941.91,5.42,2023-01-11 08:00:00
site1,11,9,20.93,98.88,958.82,1016.29,29.46,525.79,188.51,723.78,8.4,2023-01-11 09:00:00
site1,11,10,18.16,98.68,981.2,1021.76,27.85,523.66,194.39,728.25,8.14,2023-01-11 10:00:00
site1,11,11,25.3,94.22,1002.11,987.25,29.0,527.76,198.32,699.0,5.68,2023-01-11 11:00:00
site1,11,12,36.44,98.86,904.04,881.88,30.02,468.31,171.48,609.69,5.96,2023-01-11 12:00:00
site1,11,13,48.56,92.71,874.28,677.03,31.39,353.71,106.95,428.86,4.74,2023-01-11 13:00:00
site1,11,14,63.89,70.42,811.31,449.04,35.72,75.17,782.64,433.25,4.78,2023-01-11 14:00:00
site1,11,15,74.68,48.7,594.99,187.02,40.67,49.8,583.68,180.18,3.92,2023-01-11 15:00:00
site1,11,16,92.31,0.0,0.0,0.0,44.2,0.0,0.0,0.0,0.98,2023-01-11 16:00:00
site1,11,17,107.1,0.0,0.0,0.0,47.63,0.0,0.0,0.0,1.36,2023-01-11 17:00:00
site1,11,18,116.59,0.0,0.0,0.0,46.63,0.0,0.0,0.0,0.34,2023-01-11 18:00:00
site1,11,19,132.1,0.0,0.0,0.0,50.33,0.0,0.0,0.0,0.02,2023-01-11 19:00:00
site1,11,20,140.89,0.0,0.0,0.0,54.97,0.0,0.0,0.0,0.0,2023-01-11 20:00:00
site1,11,21,147.7,0.0,0.0,0.0,55.67,0.0,0.0,0.0,0.0,2023-01-11 21:00:00
site1,11,22,159.73,0.0,0.0,0.0,60.18,0.0,0.0,0.0,0.0,2023-01-11 22:00:00
site1,11,23,146.58,0.0,0.0,0.0,62.82,0.0,0.0,0.0,0.0,2023-01-11 23:00:00
site1,12,0,141.68,0.0,0.0,0.0,67.03,0.0,0.0,0.0,0.0,2023-01-12 00:00:00
site1,12,1,125.57,0.0,0.0,0.0,70.92,0.0,0.0,0.0,0.0,2023-01-12 01:00:00
site1,12,2,111.09,0.0,0.0,0.0,76.19,0.0,0.0,0.0,0.0,2023-01-12 02:00:00
site1,12,3,98.01,0.0,0.0,0.0,82.64,0.0,0.0,0.0,0.0,2023-01-12 03:00:00
site1,12,4,89.35,21.51,280.61,42.43,80.89,21.33,301.25,41.95,0.0,2023-01-12 04:00:00
site1,12,5,74.41,59.16,709.31,270.23,68.36,56.26,698.03,270.89,0.28,2023-01-12 05:00:00
site1,12,6,57.03,72.49,857.44,510.52,59.0,126.14,0.0,134.24,1.1,2023-01-12 06:00:00
site1,12,7,43.8,80.51,923.95,755.92,49.0,84.96,980.82,738.7,2.64,2023-01-12 07:00:00
site1,12,8,31.24,89.32,1009.09,956.29,41.39,89.67,968.43,951.95,5.02,2023-01-12 08:00:00
site1,12,9,21.46,96.27,980.24,993.16,35.21,95.58,1029.54,991.27,6.44,2023-01-12 09:00:00
site1,12,10,18.1,90.59,998.11,1088.16,30.47,94.96,1024.78,1090.24,7.98,2023-01-12 10:00:00
site1,12,11,24.36,86.55,1034.32,989.73,29.95,92.45,991.4,1019.35,8.44,2023-01-12 11:00:00
site1,12,12,36.99,94.21,975.99,876.54,29.06,90.19,983.91,859.05,9.48,2023-01-12 12:00:00
site1,12,13,49.83,84.92,927.82,686.26,29.64,84.43,902.49,689.95,5.28,2023-01-12 13:00:00
site1,12,14,63.29,67.87,854.42,441.48,31.29,70.49,842.06,453.7,4.92,2023-01-12 14:00:00
site1,12,15,77.04,49.64,628.21,186.43,35.35,46.67,598.69,191.12,2.42,2023-01-12 15:00:00
site1,12,16,91.84,0.0,0.0,0.0,41.41,0.0,0.0,0.0,0.9,2023-01-12 16:00:00
site1,12,17,103.8,0.0,0.0,0.0,44.35,0.0,0.0,0.0,0.24,2023-01-12 17:00:00
site1,12,18,121.03,0.0,0.0,0.0,49.85,0.0,0.0,0.0,0.0,2023-01-12 18:00:00
site1,12,19,133.06,0.0,0.0,0.0,55.23,0.0,0.0,0.0,0.0,2023-01-12 19:00:00
site1,12,20,146.61,0.0,0.0,0.0,57.67,0.0,0.0,0.0,0.0,2023-01-12 20:00:00
site1,12,21,152.04,0.0,0.0,0.0,60.64,0.0,0.0,0.0,0.0,2023-01-12 21:00:00
site1,12,22,160.08,0.0,0.0,0.0,69.69,0.0,0.0,0.0,0.0,2023-01-12 22:00:00
site1,12,23,146.8,0.0,0.0,0.0,71.63,0.0,0.0,0.0,0.0,2023-01-12 23:00:00
site1,13,0,142.24,0.0,0.0,0.0,78.04,0.0,0.0,0.0,0.0,2023-01-13 00:00:00
site1,13,1,129.59,0.0,0.0,0.0,81.16,0.0,0.0,0.0,0.0,2023-01-13 01:00:00
site1,13,2,113.25,0.0,0.0,0.0,79.24,0.0,0.0,0.0,0.0,2023-01-13 02:00:00
site1,13,3,98.89,0.0,0.0,0.0,85.59,0.0,0.0,0.0,0.0,2023-01-13 03:00:00
site1,13,4,84.36,20.24,311.41,42.33,76.11,19.4,309.89,39.96,0.0,2023-01-13 04:00:00
site1,13,5,73.95,53.51,698.14,261.58,59.8,51.42,755.37,270.13,0.18,2023-01-13 05:00:00
site1,13,6,59.75,67.68,879.32,528.44,48.96,69.07,851.99,505.61,0.8,2023-01-13 06:00:00
site1,13,7,45.18,75.05,965.21,753.55,41.25,77.2,974.41,749.27,3.14,2023-01-13 07:00:00
site1,13,8,32.88,85.02,997.95,884.38,34.82,86.3,964.72,922.08,5.98,2023-01-13 08:00:00
site1,13,9,21.85,90.54,1004.27,1045.74,30.78,90.03,994.69,1010.92,7.54,2023-01-13 09:00:00
site1,13,10,18.05,91.65,1027.25,1054.14,29.36,92.54,1001.5,1065.58,8.6,2023-01-13 10:00:00
site1,13,11,24.83,89.89,986.99,981.11,25.77,86.01,1025.65,1016.32,10.56,2023-01-13 11:00:00
site1,13,12,35.59,94.33,919.5,881.56,26.16,97.68,972.37,882.95,8.0,2023-01-13 12:00:00
site1,13,13,50.15,86.34,894.4,653.03,25.53,91.03,907.11,653.54,8.6,2023-01-13 13:00:00
site1,13,14,64.24,74.65,775.79,435.81,26.96,72.0,771.27,433.24,5.82,2023-01-13 14:00:00
site1,13,15,76.81,50.86,587.58,175.88,32.97,49.81,568.84,182.73,2.3,2023-01-13 15:00:00
site1,13,16,93.03,0.0,0.0,0.0,39.14,0.0,0.0,0.0,3.56,2023-01-13 16:00:00
site1,13,17,109.17,0.0,0.0,0.0,41.33,0.0,0.0,0.0,1.66,2023-01-13 17:00:00
site1,13,18,119.9,0.0,0.0,0.0,44.4,0.0,0.0,0.0,0.4,2023-01-13 18:00:00
site1,13,19,135.52,0.0,0.0,0.0,47.3,0.0,0.0,0.0,0.02,2023-01-13 19:00:00
site1,13,20,140.34,0.0,0.0,0.0,47.81,0.0,0.0,0.0,0.0,2023-01-13 20:00:00
site1,13,21,148.8,0.0,0.0,0.0,52.57,0.0,0.0,0.0,0.0,2023-01-13 21:00:00
site1,13,22,153.71,0.0,0.0,0.0,57.04,0.0,0.0,0.0,0.0,2023-01-13 22:00:00
site1,13,23,147.93,0.0,0.0,0.0,60.42,0.0,0.0,0.0,0.0,2023-01-13 23:00:00
site1,14,0,141.2,0.0,0.0,0.0,63.39,0.0,0.0,0.0,0.0,2023-01-14 00:00:00
site1,14,1,124.42,0.0,0.0,0.0,68.45,0.0,0.0,0.0,0.0,2023-01-14 01:00:00
site1,14,2,118.55,0.0,0.0,0.0,72.62,0.0,0.0,0.0,0.0,2023-01-14 02:00:00
site1,14,3,96.64,0.0,0.0,0.0,71.37,0.0,0.0,0.0,0.0,2023-01-14 03:00:00
site1,14,4,88.21,22.86,247.46,37.71,64.91,21.69,239.86,37.84,0.0,2023-01-14 04:00:00
site1,14,5,71.07,59.39,658.38,258.28,52.78,59.02,645.16,253.65,0.26,2023-01-14 05:00:00
site1,14,6,58.94,77.7,840.91,492.36,42.62,81.3,814.33,523.27,1.1,2023-01-14 06:00:00
site1,14,7,43.4,96.11,905.22,744.39,35.21,89.85,899.85,733.99,2.66,2023-01-14 07:00:00
site1,14,8,33.53,102.51,917.62,896.64,33.99,101.88,900.5,908.08,3.52,2023-01-14 08:00:00
site1,14,9,22.26,130.16,905.0,989.29,30.68,516.69,245.55,755.2,6.88,2023-01-14 09:00:00
site1,14,10,18.75,131.68,941.86,1011.9,30.04,456.58,14.67,478.16,5.94,2023-01-14 10:00:00
site1,14,11,24.47,128.29,877.38,981.68,30.52,503.94,291.57,775.55,7.42,2023-01-14 11:00:00
site1,14,12,37.58,154.78,844.05,780.83,30.46,144.62,1.0,142.19,7.08,2023-01-14 12:00:00
site1,14,13,51.72,138.6,775.72,615.29,35.48,285.71,36.49,304.1,8.36,2023-01-14 13:00:00
site1,14,14,62.25,116.01,611.71,389.88,36.88,219.25,94.89,256.2,7.98,2023-01-14 14:00:00
site1,14,15,75.43,71.22,390.48,157.91,43.66,4.81,0.0,4.85,6.5,2023-01-14 15:00:00
site1,14,16,94.78,0.0,0.0,0.0,49.82,0.0,0.0,0.0,4.2,2023-01-14 16:00:00
site1,14,17,107.06,0.0,0.0,0.0,57.58,0.0,0.0,0.0,1.56,2023-01-14 17:00:00
site1,14,18,117.67,0.0,0.0,0.0,61.07,0.0,0.0,0.0,0.34,2023-01-14 18:00:00
site1,14,19,137.36,0.0,0.0,0.0,65.75,0.0,0.0,0.0,0.02,2023-01-14 19:00:00
site1,14,20,145.32,0.0,0.0,0.0,66.98,0.0,0.0,0.0,0.0,2023-01-14 20:00:00
site1,14,21,153.54,0.0,0.0,0.0,70.15,0.0,0.0,0.0,0.0,2023-01-14 21:00:00
site1,14,22,152.27,0.0,0.0,0.0,76.82,0.0,0.0,0.0,0.0,2023-01-14 22:00:00
site1,14,23,145.23,0.0,0.0,0.0,76.74,0.0,0.0,0.0,0.0,2023-01-14 23:00:00
site1,15,0,141.84,0.0,0.0,0.0,81.55,0.0,0.0,0.0,0.0,2023-01-15 00:00:00
site1,15,1,125.98,0.0,0.0,0.0,87.36,0.0,0.0,0.0,0.0,2023-01-15 01:00:00
site1,15,2,110.42,0.0,0.0,0.0,86.27,0.0,0.0,0.0,0.0,2023-01-15 02:00:00
site1,15,3,98.46,0.0,0.0,0.0,85.16,0.0,0.0,0.0,0.0,2023-01-15 03:00:00
site1,15,4,86.08,22.88,156.15,32.19,88.29,16.36,0.0,16.73,0.0,2023-01-15 04:00:00
site1,15,5,73.24,73.33,547.66,247.81,80.53,9.02,0.0,8.93,0.34,2023-01-15 05:00:00
site1,15,6,60.77,99.72,720.85,468.46,65.72,102.27,0.96,98.64,0.9,2023-01-15 06:00:00
site1,15,7,44.94,107.81,839.92,722.0,54.69,306.59,225.76,462.41,1.62,2023-01-15 07:00:00
site1,15,8,31.41,126.4,849.72,889.13,49.44,255.91,584.02,725.4,1.64,2023-01-15 08:00:00
site1,15,9,22.7,140.2,861.46,997.28,45.07,285.35,620.39,799.17,2.02,2023-01-15 09:00:00
site1,15,10,19.34,143.99,920.97,955.91,43.14,478.66,104.23,560.69,3.04,2023-01-15 10:00:00
site1,15,11,25.71,137.25,899.06,908.06,42.5,422.13,30.19,484.74,7.04,2023-01-15 11:00:00
site1,15,12,35.93,119.79,834.06,825.98,43.85,461.25,167.05,557.82,8.34,2023-01-15 12:00:00
site1,15,13,49.76,111.55,769.97,647.58,46.98,175.83,0.0,167.69,6.82,2023-01-15 13:00:00
site1,15,14,63.85,95.55,673.02,387.64,50.85,8.09,0.0,8.32,7.46,2023-01-15 14:00:00
site1,15,15,79.15,59.3,439.05,150.22,55.4,4.01,0.0,4.01,6.84,2023-01-15 15:00:00
site1,15,16,88.74,0.0,0.0,0.0,65.84,0.0,0.0,0.0,4.22,2023-01-15 16:00:00
site1,15,17,103.68,0.0,0.0,0.0,68.19,0.0,0.0,0.0,1.86,2023-01-15 17:00:00
site1,15,18,122.08,0.0,0.0,0.0,74.95,0.0,0.0,0.0,0.32,2023-01-15 18:00:00
site1,15,19,130.93,0.0,0.0,0.0,78.58,0.0,0.0,0.0,0.0,2023-01-15 19:00:00
site1,15,20,147.37,0.0,0.0,0.0,84.57,0.0,0.0,0.0,0.0,2023-01-15 20:00:00
site1,15,21,149.44,0.0,0.0,0.0,85.1,0.0,0.0,0.0,0.0,2023-01-15 21:00:00
site1,15,22,159.94,0.0,0.0,0.0,86.97,0.0,0.0,0.0,0.0,2023-01-15 22:00:00
site1,15,23,155.66,0.0,0.0,0.0,94.3,0.0,0.0,0.0,0.0,2023-01-15 23:00:00
site1,16,0,145.53,0.0,0.0,0.0,96.53,0.0,0.0,0.0,0.0,2023-01-16 00:00:00
site1,16,1,125.82,0.0,0.0,0.0,95.88,0.0,0.0,0.0,0.0,2023-01-16 01:00:00
site1,16,2,113.26,0.0,0.0,0.0,98.54,0.0,0.0,0.0,0.0,2023-01-16 02:00:00
site1,16,3,103.54,0.0,0.0,0.0,97.23,0.0,0.0,0.0,0.0,2023-01-16 03:00:00
site1,16,4,85.19,22.34,153.24,32.15,95.8,15.08,0.0,15.15,0.0,2023-01-16 04:00:00
site1,16,5,70.66,71.27,607.47,239.85,82.83,93.5,8.93,98.78,0.18,2023-01-16 05:00:00
site1,16,6,57.7,94.73,759.93,494.22,75.72,40.68,0.0,42.67,0.84,2023-01-16 06:00:00
site1,16,7,43.98,101.14,822.16,722.74,67.03,306.41,61.27,365.19,3.02,2023-01-16 07:00:00
site1,16,8,31.86,109.43,921.67,895.27,63.35,319.35,1.04,304.25,4.3,2023-01-16 08:00:00
site1,16,9,23.14,127.97,870.05,939.38,62.58,406.16,52.63,449.61,5.44,2023-01-16 09:00:00
site1,16,10,19.56,125.87,907.98,971.34,59.94,485.62,154.78,646.57,6.9,2023-01-16 10:00:00
site1,16,11,25.63,118.14,874.04,898.39,63.81,124.69,877.26,900.99,5.38,2023-01-16 11:00:00
site1,16,12,37.66,139.68,860.8,788.53,63.72,159.04,0.97,149.06,7.08,2023-01-16 12:00:00
site1,16,13,52.46,116.81,748.29,606.24,67.48,147.83,1.99,154.83,6.0,2023-01-16 13:00:00
site1,16,14,62.69,94.19,666.5,391.03,70.42,12.12,0.0,12.21,5.64,2023-01-16 14:00:00
site1,16,15,76.68,61.69,421.6,152.57,80.61,2.99,0.0,2.93,6.38,2023-01-16 15:00:00
site1,16,16,92.05,0.0,0.0,0.0,81.59,0.0,0.0,0.0,3.74,2023-01-16 16:00:00
site1,16,17,103.31,0.0,0.0,0.0,87.85,0.0,0.0,0.0,1.8,2023-01-16 17:00:00
site1,16,18,120.52,0.0,0.0,0.0,87.2,0.0,0.0,0.0,0.36,2023-01-16 18:00:00
site1,16,19,127.9,0.0,0.0,0.0,90.96,0.0,0.0,0.0,0.02,2023-01-16 19:00:00
site1,16,20,145.08,0.0,0.0,0.0,94.51,0.0,0.0,0.0,0.0,2023-01-16 20:00:00
site1,16,21,156.92,0.0,0.0,0.0,96.11,0.0,0.0,0.0,0.0,2023-01-16 21:00:00
site1,16,22,151.63,0.0,0.0,0.0,90.5,0.0,0.0,0.0,0.0,2023-01-16 22:00:00
site1,16,23,150.37,0.0,0.0,0.0,93.17,0.0,0.0,0.0,0.0,2023-01-16 23:00:00
site1,17,0,136.25,0.0,0.0,0.0,92.99,0.0,0.0,0.0,0.0,2023-01-17 00:00:00
site1,17,1,126.66,0.0,0.0,0.0,96.58,0.0,0.0,0.0,0.0,2023-01-17 01:00:00
site1,17,2,110.29,0.0,0.0,0.0,91.33,0.0,0.0,0.0,0.0,2023-01-17 02:00:00
site1,17,3,98.64,0.0,0.0,0.0,90.65,0.0,0.0,0.0,0.0,2023-01-17 03:00:00
site1,17,4,88.26,22.47,187.18,31.48,91.91,12.65,0.0,12.54,0.0,2023-01-17 04:00:00
site1,17,5,75.19,62.44,641.64,250.24,86.58,61.74,616.45,245.57,0.18,2023-01-17 05:00:00
site1,17,6,58.92,83.9,773.32,489.94,81.62,96.04,1.02,98.51,0.84,2023-01-17 06:00:00
site1,17,7,45.27,90.36,846.7,683.62,72.79,209.19,0.0,207.45,3.02,2023-01-17 07:00:00
site1,17,8,32.56,95.34,933.18,893.17,67.76,284.92,10.73,299.54,5.4,2023-01-17 08:00:00
site1,17,9,23.3,98.38,942.37,936.07,62.68,220.92,1.98,218.65,7.9,2023-01-17 09:00:00
site1,17,10,19.3,97.61,947.44,1031.3,59.15,171.81,0.0,171.66,8.22,2023-01-17 10:00:00
site1,17,11,26.65,94.19,978.85,970.08,61.76,158.56,0.0,154.84,6.8,2023-01-17 11:00:00
site1,17,12,38.09,95.27,947.5,800.45,58.64,184.66,0.0,180.06,10.62,2023-01-17 12:00:00
site1,17,13,50.64,80.47,874.52,639.65,63.77,104.67,0.0,107.38,8.7,2023-01-17 13:00:00
site1,17,14,63.41,67.3,750.37,386.67,64.23,83.43,0.0,84.29,3.58,2023-01-17 14:00:00
site1,17,15,76.62,46.05,553.75,154.45,72.3,28.41,0.0,29.27,3.54,2023-01-17 15:00:00
site1,17,16,88.88,0.0,0.0,0.0,76.56,0.0,0.0,0.0,2.94,2023-01-17 16:00:00
site1,17,17,110.26,0.0,0.0,0.0,82.07,0.0,0.0,0.0,1.14,2023-01-17 17:00:00
site1,17,18,115.7,0.0,0.0,0.0,82.95,0.0,0.0,0.0,0.36,2023-01-17 18:00:00
site1,17,19,131.21,0.0,0.0,0.0,87.24,0.0,0.0,0.0,0.04,2023-01-17 19:00:00
site1,17,20,143.08,0.0,0.0,0.0,87.6,0.0,0.0,0.0,0.0,2023-01-17 20:00:00
site1,17,21,156.05,0.0,0.0,0.0,88.7,0.0,0.0,0.0,0.0,2023-01-17 21:00:00
site1,17,22,156.89,0.0,0.0,0.0,83.73,0.0,0.0,0.0,0.0,2023-01-17 22:00:00
site1,17,23,149.65,0.0,0.0,0.0,88.93,0.0,0.0,0.0,0.0,2023-01-17 23:00:00
site1,18,0,137.83,0.0,0.0,0.0,87.15,0.0,0.0,0.0,0.0,2023-01-18 00:00:00
site1,18,1,125.01,0.0,0.0,0.0,94.25,0.0,0.0,0.0,0.0,2023-01-18 01:00:00
site1,18,2,111.27,0.0,0.0,0.0,93.22,0.0,0.0,0.0,0.0,2023-01-18 02:00:00
site1,18,3,104.49,0.0,0.0,0.0,92.77,0.0,0.0,0.0,0.0,2023-01-18 03:00:00
site1,18,4,86.92,21.63,154.47,30.32,90.01,2.92,0.0,3.06,0.0,2023-01-18 04:00:00
site1,18,5,74.07,64.04,644.26,244.53,77.93,40.86,0.0,39.8,0.18,2023-01-18 05:00:00
site1,18,6,56.86,80.25,832.59,506.44,65.23,175.37,15.15,184.87,0.84,2023-01-18 06:00:00
site1,18,7,44.84,85.66,920.29,684.94,55.63,232.02,1.03,235.73,2.94,2023-01-18 07:00:00
site1,18,8,32.5,86.61,903.5,849.26,49.49,309.02,0.99,325.8,5.64,2023-01-18 08:00:00
site1,18,9,22.96,94.73,946.5,1007.41,43.1,430.99,83.06,513.36,7.86,2023-01-18 09:00:00
site1,18,10,20.71,92.39,932.86,992.11,44.32,460.8,105.42,525.1,9.38,2023-01-18 10:00:00
site1,18,11,27.41,94.55,947.41,952.0,45.13,432.06,116.65,513.95,9.88,2023-01-18 11:00:00
site1,18,12,39.33,100.48,902.42,809.74,43.97,359.01,217.48,517.5,10.26,2023-01-18 12:00:00
site1,18,13,52.94,84.4,866.32,607.84,45.41,265.35,241.51,420.08,5.44,2023-01-18 13:00:00
site1,18,14,64.27,71.15,770.8,394.68,50.3,71.06,742.83,400.74,3.94,2023-01-18 14:00:00
site1,18,15,77.95,47.31,539.35,152.15,53.15,5.9,0.0,6.13,3.58,2023-01-18 15:00:00
site1,18,16,89.19,0.0,0.0,0.0,56.65,0.0,0.0,0.0,3.12,2023-01-18 16:00:00
site1,18,17,110.52,0.0,0.0,0.0,56.26,0.0,0.0,0.0,1.3,2023-01-18 17:00:00
site1,18,18,122.29,0.0,0.0,0.0,58.75,0.0,0.0,0.0,0.32,2023-01-18 18:00:00
site1,18,19,138.79,0.0,0.0,0.0,61.3,0.0,0.0,0.0,0.02,2023-01-18 19:00:00
site1,18,20,145.54,0.0,0.0,0.0,65.22,0.0,0.0,0.0,0.0,2023-01-18 20:00:00
site1,18,21,154.48,0.0,0.0,0.0,69.63,0.0,0.0,0.0,0.0,2023-01-18 21:00:00
site1,18,22,152.85,0.0,0.0,0.0,74.86,0.0,0.0,0.0,0.0,2023-01-18 22:00:00
site1,18,23,151.57,0.0,0.0,0.0,78.04,0.0,0.0,0.0,0.0,2023-01-18 23:00:00
site1,19,0,137.99,0.0,0.0,0.0,81.89,0.0,0.0,0.0,0.0,2023-01-19 00:00:00
site1,19,1,124.45,0.0,0.0,0.0,89.9,0.0,0.0,0.0,0.0,2023-01-19 01:00:00
site1,19,2,118.74,0.0,0.0,0.0,87.33,0.0,0.0,0.0,0.0,2023-01-19 02:00:00
site1,19,3,101.07,0.0,0.0,0.0,89.46,0.0,0.0,0.0,0.0,2023-01-19 03:00:00
site1,19,4,83.91,22.19,150.09,32.11,86.28,21.8,148.36,30.82,0.0,2023-01-19 04:00:00
site1,19,5,74.42,64.23,591.34,236.97,71.8,64.81,613.63,246.38,0.22,2023-01-19 05:00:00
site1,19,6,58.94,85.97,815.82,488.84,61.61,85.82,810.89,483.68,0.86,2023-01-19 06:00:00
site1,19,7,44.85,89.99,863.8,734.8,51.19,91.22,924.07,709.51,2.92,2023-01-19 07:00:00
site1,19,8,34.73,91.0,904.89,874.96,42.29,95.59,928.41,885.9,5.5,2023-01-19 08:00:00
site1,19,9,23.4,99.83,994.04,936.09,37.5,93.96,935.47,972.24,7.9,2023-01-19 09:00:00
site1,19,10,21.07,100.38,953.32,1000.68,36.55,98.14,961.25,1030.32,9.64,2023-01-19 10:00:00
site1,19,11,26.71,100.8,928.69,921.69,36.81,481.37,275.65,705.48,10.68,2023-01-19 11:00:00
site1,19,12,37.54,96.09,927.52,831.2,35.91,95.57,880.89,832.06,10.6,2023-01-19 12:00:00
site1,19,13,50.17,85.97,893.66,615.55,37.01,84.78,850.67,643.44,4.74,2023-01-19 13:00:00
site1,19,14,63.72,71.72,742.96,388.34,41.9,179.06,13.78,191.02,4.18,2023-01-19 14:00:00
site1,19,15,80.72,45.75,535.99,155.82,46.12,37.04,0.0,36.03,3.98,2023-01-19 15:00:00
site1,19,16,89.73,0.0,0.0,0.0,51.07,0.0,0.0,0.0,3.5,2023-01-19 16:00:00
site1,19,17,103.37,0.0,0.0,0.0,56.14,0.0,0.0,0.0,1.72,2023-01-19 17:00:00
site1,19,18,115.71,0.0,0.0,0.0,57.54,0.0,0.0,0.0,0.28,2023-01-19 18:00:00
site1,19,19,132.85,0.0,0.0,0.0,56.81,0.0,0.0,0.0,0.02,2023-01-19 19:00:00
site1,19,20,149.04,0.0,0.0,0.0,61.02,0.0,0.0,0.0,0.0,2023-01-19 20:00:00
site1,19,21,158.3,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,2023-01-19 21:00:00
site1,19,22,159.21,0.0,0.0,0.0,60.28,0.0,0.0,0.0,0.0,2023-01-19 22:00:00
site1,19,23,146.66,0.0,0.0,0.0,65.39,0.0,0.0,0.0,0.0,2023-01-19 23:00:00
site1,20,0,139.23,0.0,0.0,0.0,69.31,0.0,0.0,0.0,0.0,2023-01-20 00:00:00
site1,20,1,126.7,0.0,0.0,0.0,70.68,0.0,0.0,0.0,0.0,2023-01-20 01:00:00
site1,20,2,118.79,0.0,0.0,0.0,75.79,0.0,0.0,0.0,0.0,2023-01-20 02:00:00
site1,20,3,97.12,0.0,0.0,0.0,79.12,0.0,0.0,0.0,0.0,2023-01-20 03:00:00
site1,20,4,89.63,19.3,266.18,35.79,69.01,18.5,267.32,35.18,0.0,2023-01-20 04:00:00
site1,20,5,73.44,55.01,734.76,255.65,59.44,51.1,709.41,271.82,0.2,2023-01-20 05:00:00
site1,20,6,61.6,68.28,891.12,523.48,50.47,72.07,888.1,525.83,0.78,2023-01-20 06:00:00
site1,20,7,47.14,80.9,935.6,743.43,40.12,78.88,919.02,734.37,2.66,2023-01-20 07:00:00
site1,20,8,34.34,83.39,996.0,894.97,33.06,85.13,1001.98,885.11,5.26,2023-01-20 08:00:00
site1,20,9,24.73,86.35,986.32,986.39,31.27,84.82,1019.3,1030.16,8.1,2023-01-20 09:00:00
site1,20,10,21.38,88.09,962.92,1007.94,28.26,90.53,1005.27,984.57,7.96,2023-01-20 10:00:00
site1,20,11,26.75,89.96,1021.33,939.98,26.64,89.13,1020.43,938.88,8.26,2023-01-20 11:00:00
site1,20,12,38.14,82.83,981.28,821.89,25.46,85.07,992.61,859.42,9.04,2023-01-20 12:00:00
site1,20,13,51.6,77.45,874.21,616.51,27.78,78.26,924.73,631.91,8.7,2023-01-20 13:00:00
site1,20,14,65.29,66.62,790.63,392.17,30.55,64.75,806.2,417.51,6.78,2023-01-20 14:00:00
site1,20,15,79.58,44.57,566.3,153.56,34.96,42.63,568.43,158.66,4.22,2023-01-20 15:00:00
site1,20,16,92.64,0.0,0.0,0.0,41.82,0.0,0.0,0.0,3.06,2023-01-20 16:00:00
site1,20,17,106.6,0.0,0.0,0.0,46.38,0.0,0.0,0.0,1.4,2023-01-20 17:00:00
site1,20,18,125.01,0.0,0.0,0.0,50.68,0.0,0.0,0.0,0.2,2023-01-20 18:00:00
site1,20,19,138.77,0.0,0.0,0.0,56.28,0.0,0.0,0.0,0.0,2023-01-20 19:00:00
site1,20,20,151.46,0.0,0.0,0.0,57.59,0.0,0.0,0.0,0.0,2023-01-20 20:00:00
site1,20,21,150.42,0.0,0.0,0.0,64.94,0.0,0.0,0.0,0.0,2023-01-20 21:00:00
site1,20,22,153.89,0.0,0.0,0.0,65.27,0.0,0.0,0.0,0.0,2023-01-20 22:00:00
site1,20,23,153.09,0.0,0.0,0.0,70.4,0.0,0.0,0.0,0.0,2023-01-20 23:00:00
site1,21,0,141.12,0.0,0.0,0.0,74.21,0.0,0.0,0.0,0.0,2023-01-21 00:00:00
site1,21,1,130.27,0.0,0.0,0.0,75.17,0.0,0.0,0.0,0.0,2023-01-21 01:00:00
site1,21,2,112.3,0.0,0.0,0.0,81.7,0.0,0.0,0.0,0.0,2023-01-21 02:00:00
site1,21,3,98.03,0.0,0.0,0.0,86.55,0.0,0.0,0.0,0.0,2023-01-21 03:00:00
site1,21,4,85.06,20.51,239.96,32.8,74.69,19.33,239.43,34.06,0.0,2023-01-21 04:00:00
site1,21,5,70.44,58.56,678.54,263.64,64.34,55.98,708.29,268.2,0.14,2023-01-21 05:00:00
site1,21,6,57.09,76.64,847.7,522.0,52.85,77.13,860.17,493.87,0.78,2023-01-21 06:00:00
site1,21,7,44.42,86.8,904.97,734.19,44.88,85.75,950.56,715.3,1.78,2023-01-21 07:00:00
site1,21,8,32.57,94.42,961.64,903.96,38.61,94.15,949.33,896.22,5.42,2023-01-21 08:00:00
site1,21,9,23.62,98.49,969.92,1019.89,33.83,95.72,980.34,952.48,4.62,2023-01-21 09:00:00
site1,21,10,21.98,94.02,997.38,996.29,30.54,99.93,992.76,1046.82,8.64,2023-01-21 10:00:00
site1,21,11,26.83,97.96,1008.74,921.71,27.41,93.65,957.13,970.26,6.78,2023-01-21 11:00:00
site1,21,12,37.38,92.01,941.26,822.0,27.46,92.26,932.58,830.48,6.74,2023-01-21 12:00:00
