Site Name,Day,Hour,Total Energy(kWh),Datetime
site1,25,4,4.17,2023-01-25 04:00:00
site1,25,5,4.39,2023-01-25 05:00:00
site1,25,6,4.44,2023-01-25 06:00:00
site1,25,7,4.48,2023-01-25 07:00:00
site1,25,8,4.54,2023-01-25 08:00:00
site1,25,9,4.62,2023-01-25 09:00:00
site1,25,10,4.65,2023-01-25 10:00:00
site1,25,11,4.57,2023-01-25 11:00:00
site1,25,12,4.58,2023-01-25 12:00:00
site1,25,13,4.65,2023-01-25 13:00:00
site1,25,14,4.63,2023-01-25 14:00:00
site1,25,15,4.69,2023-01-25 15:00:00
site1,25,16,4.82,2023-01-25 16:00:00
site1,25,17,4.8,2023-01-25 17:00:00
site1,25,18,4.65,2023-01-25 18:00:00
site1,25,19,4.84,2023-01-25 19:00:00
site1,25,20,4.95,2023-01-25 20:00:00
site1,25,21,4.98,2023-01-25 21:00:00
site1,25,22,4.86,2023-01-25 22:00:00
site1,25,23,4.51,2023-01-25 23:00:00
site1,26,0,4.25,2023-01-26 00:00:00
site1,26,1,4.16,2023-01-26 01:00:00
site1,26,2,4.18,2023-01-26 02:00:00
site1,26,3,4.13,2023-01-26 03:00:00
site1,26,4,4.17,2023-01-26 04:00:00
site1,26,5,4.45,2023-01-26 05:00:00
site1,26,6,4.59,2023-01-26 06:00:00
site1,26,7,4.64,2023-01-26 07:00:00
site1,26,8,4.63,2023-01-26 08:00:00
site1,26,9,4.54,2023-01-26 09:00:00
site1,26,10,4.65,2023-01-26 10:00:00
site1,26,11,4.63,2023-01-26 11:00:00
site1,26,12,4.62,2023-01-26 12:00:00
site1,26,13,4.64,2023-01-26 13:00:00
site1,26,14,4.77,2023-01-26 14:00:00
site1,26,15,4.71,2023-01-26 15:00:00
site1,26,16,4.96,2023-01-26 16:00:00
site1,26,17,4.94,2023-01-26 17:00:00
site1,26,18,4.88,2023-01-26 18:00:00
site1,26,19,4.96,2023-01-26 19:00:00
site1,26,20,5.04,2023-01-26 20:00:00
site1,26,21,5.0,2023-01-26 21:00:00
site1,26,22,4.91,2023-01-26 22:00:00
site1,26,23,4.73,2023-01-26 23:00:00
site1,27,0,4.46,2023-01-27 00:00:00
site1,27,1,4.38,2023-01-27 01:00:00
site1,27,2,4.26,2023-01-27 02:00:00
site1,27,3,4.25,2023-01-27 03:00:00
site1,27,4,4.45,2023-01-27 04:00:00
site1,27,5,4.5,2023-01-27 05:00:00
site1,27,6,4.7,2023-01-27 06:00:00
site1,27,7,4.82,2023-01-27 07:00:00
site1,27,8,4.87,2023-01-27 08:00:00
site1,27,9,4.77,2023-01-27 09:00:00
site1,27,10,4.73,2023-01-27 10:00:00
site1,27,11,4.74,2023-01-27 11:00:00
site1,27,12,4.79,2023-01-27 12:00:00
site1,27,13,4.9,2023-01-27 13:00:00
site1,27,14,5.02,2023-01-27 14:00:00
site1,27,15,4.86,2023-01-27 15:00:00
site1,27,16,4.88,2023-01-27 16:00:00
site1,27,17,4.86,2023-01-27 17:00:00
site1,27,18,4.83,2023-01-27 18:00:00
site1,27,19,4.9,2023-01-27 19:00:00
site1,27,20,5.04,2023-01-27 20:00:00
site1,27,21,4.9,2023-01-27 21:00:00
site1,27,22,4.89,2023-01-27 22:00:00
site1,27,23,4.62,2023-01-27 23:00:00
site1,28,0,4.45,2023-01-28 00:00:00
site1,28,1,4.46,2023-01-28 01:00:00
site1,28,2,4.27,2023-01-28 02:00:00
site1,28,3,4.23,2023-01-28 03:00:00
site1,28,4,4.28,2023-01-28 04:00:00
site1,28,5,4.49,2023-01-28 05:00:00
site1,28,6,4.65,2023-01-28 06:00:00
site1,28,7,4.6,2023-01-28 07:00:00
site1,28,8,4.64,2023-01-28 08:00:00
site1,28,9,4.75,2023-01-28 09:00:00
site1,28,10,4.76,2023-01-28 10:00:00
site1,28,11,4.81,2023-01-28 11:00:00
site1,28,12,4.9,2023-01-28 12:00:00
site1,28,13,4.84,2023-01-28 13:00:00
site1,28,14,4.83,2023-01-28 14:00:00
site1,28,15,4.79,2023-01-28 15:00:00
site1,28,16,4.81,2023-01-28 16:00:00
site1,28,17,4.76,2023-01-28 17:00:00
site1,28,18,4.79,2023-01-28 18:00:00
site1,28,19,4.87,2023-01-28 19:00:00
site1,28,20,4.86,2023-01-28 20:00:00
site1,28,21,4.87,2023-01-28 21:00:00
site1,28,22,4.86,2023-01-28 22:00:00
site1,28,23,4.72,2023-01-28 23:00:00
site1,29,0,4.52,2023-01-29 00:00:00
site1,29,1,4.45,2023-01-29 01:00:00
site1,29,2,4.44,2023-01-29 02:00:00
site1,29,3,4.29,2023-01-29 03:00:00
site1,29,4,4.41,2023-01-29 04:00:00
site1,29,5,4.44,2023-01-29 05:00:00
site1,29,6,4.63,2023-01-29 06:00:00
site1,29,7,4.8,2023-01-29 07:00:00
site1,29,8,4.84,2023-01-29 08:00:00
site1,29,9,4.86,2023-01-29 09:00:00
site1,29,10,4.01,2023-01-29 10:00:00
site1,29,11,2.49,2023-01-29 11:00:00
site1,29,12,2.07,2023-01-29 12:00:00
site1,29,13,2.71,2023-01-29 13:00:00
site1,29,14,2.7,2023-01-29 14:00:00
site1,29,15,2.7,2023-01-29 15:00:00
site1,29,16,2.71,2023-01-29 16:00:00
site1,29,17,2.69,2023-01-29 17:00:00
site1,29,18,2.71,2023-01-29 18:00:00
site1,29,19,2.69,2023-01-29 19:00:00
site1,29,20,2.71,2023-01-29 20:00:00
site1,29,21,2.7,2023-01-29 21:00:00
site1,29,22,2.7,2023-01-29 22:00:00
site1,29,23,2.7,2023-01-29 23:00:00
site1,30,0,2.71,2023-01-30 00:00:00
site1,30,1,2.7,2023-01-30 01:00:00
site1,30,2,2.7,2023-01-30 02:00:00
site1,30,3,2.7,2023-01-30 03:00:00
site1,30,4,2.7,2023-01-30 04:00:00
site1,30,5,2.71,2023-01-30 05:00:00
site1,30,6,2.71,2023-01-30 06:00:00
site1,30,7,2.7,2023-01-30 07:00:00
site1,30,8,2.69,2023-01-30 08:00:00
site1,30,9,2.7,2023-01-30 09:00:00
site1,30,10,2.7,2023-01-30 10:00:00
site1,30,11,2.71,2023-01-30 11:00:00
site1,30,12,2.7,2023-01-30 12:00:00
site1,30,13,2.51,2023-01-30 13:00:00
site1,30,14,2.6,2023-01-30 14:00:00
site1,30,15,2.7,2023-01-30 15:00:00
site1,30,16,2.7,2023-01-30 16:00:00
site1,30,17,2.7,2023-01-30 17:00:00
site1,30,18,2.7,2023-01-30 18:00:00
site1,30,19,2.71,2023-01-30 19:00:00
site1,30,20,2.7,2023-01-30 20:00:00
site1,30,21,2.7,2023-01-30 21:00:00
site1,30,22,2.7,2023-01-30 22:00:00
site1,30,23,2.71,2023-01-30 23:00:00
site1,31,0,4.27,2023-01-31 00:00:00
site1,31,1,4.02,2023-01-31 01:00:00
site1,31,2,4.39,2023-01-31 02:00:00
site1,31,3,3.86,2023-01-31 03:00:00
site1,31,4,4.35,2023-01-31 04:00:00
site1,31,5,4.65,2023-01-31 05:00:00
site1,31,6,4.7,2023-01-31 06:00:00
site1,31,7,4.84,2023-01-31 07:00:00
site1,31,8,4.1,2023-01-31 08:00:00
site1,31,9,4.28,2023-01-31 09:00:00
site1,31,10,5.02,2023-01-31 10:00:00
site1,31,11,4.28,2023-01-31 11:00:00
site1,31,12,4.72,2023-01-31 12:00:00
site1,31,13,4.51,2023-01-31 13:00:00
site1,31,14,5.17,2023-01-31 14:00:00
site1,31,15,4.94,2023-01-31 15:00:00
site1,31,16,4.94,2023-01-31 16:00:00
site1,31,17,4.51,2023-01-31 17:00:00
site1,31,18,4.46,2023-01-31 18:00:00
site1,31,19,4.63,2023-01-31 19:00:00
site1,31,20,5.42,2023-01-31 20:00:00
site1,31,21,4.62,2023-01-31 21:00:00
site1,31,22,4.79,2023-01-31 22:00:00
site1,31,23,4.73,2023-01-31 23:00:00
site1,32,0,4.41,2023-02-01 00:00:00
site1,32,1,4.17,2023-02-01 01:00:00
site1,32,2,4.55,2023-02-01 02:00:00
site1,32,3,4.39,2023-02-01 03:00:00
site1,32,4,4.23,2023-02-01 04:00:00
site1,32,5,4.51,2023-02-01 05:00:00
site1,32,6,4.68,2023-02-01 06:00:00
site1,32,7,4.77,2023-02-01 07:00:00
site1,32,8,4.37,2023-02-01 08:00:00
site1,32,9,4.58,2023-02-01 09:00:00
site1,32,10,4.75,2023-02-01 10:00:00
site1,32,11,4.55,2023-02-01 11:00:00
site1,32,12,4.99,2023-02-01 12:00:00
site1,32,13,4.79,2023-02-01 13:00:00
site1,32,14,4.61,2023-02-01 14:00:00
site1,32,15,4.55,2023-02-01 15:00:00
site1,32,16,4.78,2023-02-01 16:00:00
site1,32,17,5.38,2023-02-01 17:00:00
site1,32,18,5.37,2023-02-01 18:00:00
site1,32,19,5.19,2023-02-01 19:00:00
site1,32,20,4.57,2023-02-01 20:00:00
site1,32,21,5.38,2023-02-01 21:00:00
site1,32,22,4.51,2023-02-01 22:00:00
site1,32,23,4.66,2023-02-01 23:00:00
site1,33,0,4.18,2023-02-02 00:00:00
site1,33,1,4.62,2023-02-02 01:00:00
site1,33,2,4.05,2023-02-02 02:00:00
site1,33,3,3.82,2023-02-02 03:00:00
site1,33,4,4.14,2023-02-02 04:00:00
site1,33,5,4.07,2023-02-02 05:00:00
site1,33,6,4.75,2023-02-02 06:00:00
site1,33,7,4.49,2023-02-02 07:00:00
site1,33,8,4.58,2023-02-02 08:00:00
site1,33,9,4.59,2023-02-02 09:00:00
site1,33,10,5.0,2023-02-02 10:00:00
site1,33,11,4.59,2023-02-02 11:00:00
site1,33,12,4.71,2023-02-02 12:00:00
site1,33,13,4.59,2023-02-02 13:00:00
site1,33,14,4.58,2023-02-02 14:00:00
site1,33,15,4.68,2023-02-02 15:00:00
site1,33,16,4.81,2023-02-02 16:00:00
site1,33,17,5.36,2023-02-02 17:00:00
site1,33,18,5.24,2023-02-02 18:00:00
site1,33,19,4.81,2023-02-02 19:00:00
site1,33,20,4.89,2023-02-02 20:00:00
site1,33,21,4.87,2023-02-02 21:00:00
site1,33,22,4.71,2023-02-02 22:00:00
site1,33,23,4.23,2023-02-02 23:00:00
site1,34,0,4.85,2023-02-03 00:00:00
site1,34,1,4.33,2023-02-03 01:00:00
site1,34,2,4.56,2023-02-03 02:00:00
site1,34,3,4.45,2023-02-03 03:00:00
site1,34,4,4.63,2023-02-03 04:00:00
site1,34,5,4.51,2023-02-03 05:00:00
site1,34,6,4.9,2023-02-03 06:00:00
site1,34,7,4.71,2023-02-03 07:00:00
site1,34,8,4.7,2023-02-03 08:00:00
site1,34,9,4.57,2023-02-03 09:00:00
site1,34,10,4.45,2023-02-03 10:00:00
site1,34,11,4.69,2023-02-03 11:00:00
site1,34,12,4.85,2023-02-03 12:00:00
site1,34,13,4.49,2023-02-03 13:00:00
site1,34,14,5.13,2023-02-03 14:00:00
site1,34,15,5.03,2023-02-03 15:00:00
site1,34,16,5.37,2023-02-03 16:00:00
site1,34,17,4.64,2023-02-03 17:00:00
site1,34,18,5.01,2023-02-03 18:00:00
site1,34,19,4.7,2023-02-03 19:00:00
site1,34,20,4.92,2023-02-03 20:00:00
site1,34,21,5.3,2023-02-03 21:00:00
site1,34,22,4.75,2023-02-03 22:00:00
site1,34,23,4.26,2023-02-03 23:00:00
site1,35,0,4.49,2023-02-04 00:00:00
site1,35,1,4.69,2023-02-04 01:00:00
site1,35,2,4.07,2023-02-04 02:00:00
site1,35,3,4.61,2023-02-04 03:00:00
site1,35,4,4.34,2023-02-04 04:00:00
site1,35,5,4.58,2023-02-04 05:00:00
site1,35,6,4.66,2023-02-04 06:00:00
site1,35,7,4.66,2023-02-04 07:00:00
site1,35,8,4.95,2023-02-04 08:00:00
site1,35,9,4.89,2023-02-04 09:00:00
site1,35,10,5.06,2023-02-04 10:00:00
site1,35,11,5.09,2023-02-04 11:00:00
site1,35,12,4.38,2023-02-04 12:00:00
site1,35,13,4.57,2023-02-04 13:00:00
site1,35,14,5.07,2023-02-04 14:00:00
site1,35,15,4.84,2023-02-04 15:00:00
site1,35,16,4.6,2023-02-04 16:00:00
site1,35,17,5.31,2023-02-04 17:00:00
site1,35,18,4.55,2023-02-04 18:00:00
site1,35,19,5.59,2023-02-04 19:00:00
site1,35,20,4.59,2023-02-04 20:00:00
site1,35,21,5.23,2023-02-04 21:00:00
site1,35,22,4.96,2023-02-04 22:00:00
site1,35,23,4.8,2023-02-04 23:00:00
site1,36,0,4.34,2023-02-05 00:00:00
site1,36,1,3.95,2023-02-05 01:00:00
site1,36,2,4.29,2023-02-05 02:00:00
site1,36,3,4.12,2023-02-05 03:00:00
site1,36,4,4.47,2023-02-05 04:00:00
site1,36,5,4.69,2023-02-05 05:00:00
site1,36,6,4.57,2023-02-05 06:00:00
site1,36,7,4.25,2023-02-05 07:00:00
site1,36,8,4.61,2023-02-05 08:00:00
site1,36,9,4.83,2023-02-05 09:00:00
site1,36,10,4.63,2023-02-05 10:00:00
site1,36,11,4.59,2023-02-05 11:00:00
site1,36,12,4.54,2023-02-05 12:00:00
site1,36,13,4.87,2023-02-05 13:00:00
site1,36,14,4.46,2023-02-05 14:00:00
site1,36,15,4.34,2023-02-05 15:00:00
site1,36,16,4.46,2023-02-05 16:00:00
site1,36,17,4.42,2023-02-05 17:00:00
site1,36,18,4.86,2023-02-05 18:00:00
site1,36,19,4.7,2023-02-05 19:00:00
site1,36,20,5.47,2023-02-05 20:00:00
site1,36,21,5.31,2023-02-05 21:00:00
site1,36,22,4.63,2023-02-05 22:00:00
site1,36,23,4.69,2023-02-05 23:00:00
site1,37,0,4.51,2023-02-06 00:00:00
site1,37,1,4.6,2023-02-06 01:00:00
site1,37,2,3.93,2023-02-06 02:00:00
site1,37,3,3.86,2023-02-06 03:00:00
site1,37,4,4.46,2023-02-06 04:00:00
site1,37,5,4.23,2023-02-06 05:00:00
site1,37,6,4.63,2023-02-06 06:00:00
site1,37,7,4.63,2023-02-06 07:00:00
site1,37,8,4.72,2023-02-06 08:00:00
site1,37,9,4.38,2023-02-06 09:00:00
site1,37,10,4.7,2023-02-06 10:00:00
site1,37,11,4.24,2023-02-06 11:00:00
site1,37,12,4.6,2023-02-06 12:00:00
site1,37,13,4.97,2023-02-06 13:00:00
site1,37,14,5.09,2023-02-06 14:00:00
site1,37,15,4.67,2023-02-06 15:00:00
site1,37,16,4.49,2023-02-06 16:00:00
site1,37,17,4.54,2023-02-06 17:00:00
site1,37,18,5.01,2023-02-06 18:00:00
site1,37,19,4.83,2023-02-06 19:00:00
site1,37,20,5.25,2023-02-06 20:00:00
site1,37,21,4.8,2023-02-06 21:00:00
site1,37,22,4.65,2023-02-06 22:00:00
site1,37,23,4.64,2023-02-06 23:00:00
site1,38,0,4.42,2023-02-07 00:00:00
site1,38,1,4.79,2023-02-07 01:00:00
site1,38,2,4.5,2023-02-07 02:00:00
site1,38,3,3.85,2023-02-07 03:00:00
site1,38,4,4.04,2023-02-07 04:00:00
site1,38,5,4.69,2023-02-07 05:00:00
site1,38,6,4.09,2023-02-07 06:00:00
site1,38,7,4.33,2023-02-07 07:00:00
site1,38,8,4.85,2023-02-07 08:00:00
site1,38,9,4.28,2023-02-07 09:00:00
site1,38,10,4.52,2023-02-07 10:00:00
site1,38,11,4.89,2023-02-07 11:00:00
site1,38,12,4.69,2023-02-07 12:00:00
site1,38,13,4.71,2023-02-07 13:00:00
site1,38,14,5.02,2023-02-07 14:00:00
site1,38,15,4.74,2023-02-07 15:00:00
site1,38,16,4.74,2023-02-07 16:00:00
site1,38,17,4.41,2023-02-07 17:00:00
site1,38,18,4.48,2023-02-07 18:00:00
site1,38,19,4.45,2023-02-07 19:00:00
site1,38,20,5.38,2023-02-07 20:00:00
site1,38,21,4.51,2023-02-07 21:00:00
site1,38,22,4.55,2023-02-07 22:00:00
site1,38,23,4.74,2023-02-07 23:00:00
site1,39,0,4.74,2023-02-08 00:00:00
site1,39,1,4.1,2023-02-08 01:00:00
site1,39,2,3.99,2023-02-08 02:00:00
site1,39,3,4.45,2023-02-08 03:00:00
site1,39,4,4.54,2023-02-08 04:00:00
site1,39,5,3.97,2023-02-08 05:00:00
site1,39,6,4.93,2023-02-08 06:00:00
site1,39,7,5.01,2023-02-08 07:00:00
site1,39,8,4.41,2023-02-08 08:00:00
site1,39,9,4.51,2023-02-08 09:00:00
site1,39,10,5.06,2023-02-08 10:00:00
site1,39,11,4.93,2023-02-08 11:00:00
site1,39,12,4.64,2023-02-08 12:00:00
site1,39,13,5.37,2023-02-08 13:00:00
site1,39,14,4.84,2023-02-08 14:00:00
site1,39,15,4.63,2023-02-08 15:00:00
site1,39,16,4.85,2023-02-08 16:00:00
site1,39,17,4.62,2023-02-08 17:00:00
site1,39,18,4.64,2023-02-08 18:00:00
site1,39,19,4.72,2023-02-08 19:00:00
site1,39,20,5.18,2023-02-08 20:00:00
site1,39,21,5.05,2023-02-08 21:00:00
site1,39,22,4.82,2023-02-08 22:00:00
site1,39,23,4.34,2023-02-08 23:00:00
site1,40,0,4.08,2023-02-09 00:00:00
site1,40,1,4.46,2023-02-09 01:00:00
site1,40,2,4.39,2023-02-09 02:00:00
site1,40,3,4.27,2023-02-09 03:00:00
site1,40,4,4.56,2023-02-09 04:00:00
site1,40,5,4.23,2023-02-09 05:00:00
site1,40,6,4.68,2023-02-09 06:00:00
site1,40,7,4.72,2023-02-09 07:00:00
site1,40,8,4.53,2023-02-09 08:00:00
site1,40,9,4.65,2023-02-09 09:00:00
site1,40,10,5.01,2023-02-09 10:00:00
site1,40,11,5.02,2023-02-09 11:00:00
site1,40,12,5.11,2023-02-09 12:00:00
site1,40,13,4.75,2023-02-09 13:00:00
site1,40,14,4.95,2023-02-09 14:00:00
site1,40,15,5.19,2023-02-09 15:00:00
site1,40,16,4.66,2023-02-09 16:00:00
site1,40,17,5.14,2023-02-09 17:00:00
site1,40,18,5.21,2023-02-09 18:00:00
site1,40,19,5.02,2023-02-09 19:00:00
site1,40,20,5.43,2023-02-09 20:00:00
site1,40,21,5.21,2023-02-09 21:00:00
site1,40,22,4.5,2023-02-09 22:00:00
site1,40,23,4.32,2023-02-09 23:00:00
site1,41,0,4.31,2023-02-10 00:00:00
site1,41,1,3.96,2023-02-10 01:00:00
site1,41,2,3.85,2023-02-10 02:00:00
site1,41,3,4.48,2023-02-10 03:00:00
site1,41,4,4.28,2023-02-10 04:00:00
site1,41,5,4.26,2023-02-10 05:00:00
site1,41,6,4.84,2023-02-10 06:00:00
site1,41,7,4.82,2023-02-10 07:00:00
site1,41,8,4.59,2023-02-10 08:00:00
site1,41,9,4.25,2023-02-10 09:00:00
site1,41,10,4.35,2023-02-10 10:00:00
site1,41,11,4.31,2023-02-10 11:00:00
site1,41,12,4.32,2023-02-10 12:00:00
site1,41,13,4.62,2023-02-10 13:00:00
site1,41,14,4.43,2023-02-10 14:00:00
site1,41,15,5.4,2023-02-10 15:00:00
site1,41,16,5.01,2023-02-10 16:00:00
site1,41,17,5.52,2023-02-10 17:00:00
site1,41,18,5.03,2023-02-10 18:00:00
site1,41,19,4.8,2023-02-10 19:00:00
site1,41,20,4.56,2023-02-10 20:00:00
site1,41,21,5.23,2023-02-10 21:00:00
site1,41,22,4.49,2023-02-10 22:00:00
site1,41,23,4.36,2023-02-10 23:00:00
site1,42,0,4.61,2023-02-11 00:00:00
site1,42,1,4.17,2023-02-11 01:00:00
site1,42,2,4.5,2023-02-11 02:00:00
site1,42,3,3.96,2023-02-11 03:00:00
site1,42,4,4.59,2023-02-11 04:00:00
site1,42,5,4.69,2023-02-11 05:00:00
site1,42,6,5.04,2023-02-11 06:00:00
site1,42,7,4.28,2023-02-11 07:00:00
site1,42,8,4.24,2023-02-11 08:00:00
site1,42,9,4.52,2023-02-11 09:00:00
site1,42,10,4.65,2023-02-11 10:00:00
site1,42,11,4.93,2023-02-11 11:00:00
site1,42,12,4.87,2023-02-11 12:00:00
site1,42,13,4.85,2023-02-11 13:00:00
site1,42,14,4.26,2023-02-11 14:00:00
site1,42,15,4.83,2023-02-11 15:00:00
site1,42,16,4.4,2023-02-11 16:00:00
site1,42,17,4.76,2023-02-11 17:00:00
site1,42,18,5.2,2023-02-11 18:00:00
site1,42,19,4.63,2023-02-11 19:00:00
site1,42,20,5.02,2023-02-11 20:00:00
site1,42,21,4.58,2023-02-11 21:00:00
site1,42,22,4.32,2023-02-11 22:00:00
site1,42,23,4.83,2023-02-11 23:00:00
site1,43,0,4.25,2023-02-12 00:00:00
site1,43,1,4.33,2023-02-12 01:00:00
site1,43,2,4.19,2023-02-12 02:00:00
site1,43,3,4.51,2023-02-12 03:00:00
site1,43,4,4.12,2023-02-12 04:00:00
site1,43,5,4.75,2023-02-12 05:00:00
site1,43,6,4.23,2023-02-12 06:00:00
site1,43,7,5.01,2023-02-12 07:00:00
site1,43,8,4.79,2023-02-12 08:00:00
site1,43,9,4.28,2023-02-12 09:00:00
site1,43,10,5.04,2023-02-12 10:00:00
site1,43,11,5.04,2023-02-12 11:00:00
site1,43,12,4.68,2023-02-12 12:00:00
site1,43,13,4.54,2023-02-12 13:00:00
site1,43,14,5.13,2023-02-12 14:00:00
site1,43,15,4.72,2023-02-12 15:00:00
site1,43,16,4.39,2023-02-12 16:00:00
site1,43,17,4.69,2023-02-12 17:00:00
site1,43,18,5.26,2023-02-12 18:00:00
site1,43,19,5.18,2023-02-12 19:00:00
site1,43,20,4.47,2023-02-12 20:00:00
site1,43,21,5.25,2023-02-12 21:00:00
site1,43,22,4.86,2023-02-12 22:00:00
site1,43,23,4.4,2023-02-12 23:00:00
site1,44,0,3.98,2023-02-13 00:00:00
site1,44,1,4.29,2023-02-13 01:00:00
site1,44,2,4.38,2023-02-13 02:00:00
site1,44,3,4.31,2023-02-13 03:00:00
site1,44,4,4.11,2023-02-13 04:00:00
site1,44,5,4.67,2023-02-13 05:00:00
site1,44,6,4.26,2023-02-13 06:00:00
site1,44,7,4.82,2023-02-13 07:00:00
site1,44,8,4.96,2023-02-13 08:00:00
site1,44,9,4.47,2023-02-13 09:00:00
site1,44,10,4.26,2023-02-13 10:00:00
site1,44,11,4.66,2023-02-13 11:00:00
site1,44,12,4.73,2023-02-13 12:00:00
site1,44,13,4.33,2023-02-13 13:00:00
site1,44,14,4.95,2023-02-13 14:00:00
site1,44,15,5.03,2023-02-13 15:00:00
site1,44,16,5.28,2023-02-13 16:00:00
site1,44,17,5.08,2023-02-13 17:00:00
site1,44,18,5.0,2023-02-13 18:00:00
site1,44,19,5.11,2023-02-13 19:00:00
site1,44,20,5.53,2023-02-13 20:00:00
site1,44,21,4.81,2023-02-13 21:00:00
site1,44,22,4.77,2023-02-13 22:00:00
site1,44,23,4.18,2023-02-13 23:00:00
site1,45,0,4.48,2023-02-14 00:00:00
site1,45,1,3.87,2023-02-14 01:00:00
site1,45,2,4.24,2023-02-14 02:00:00
site1,45,3,3.79,2023-02-14 03:00:00
site1,45,4,4.51,2023-02-14 04:00:00
site1,45,5,4.02,2023-02-14 05:00:00
site1,45,6,5.04,2023-02-14 06:00:00
site1,45,7,4.91,2023-02-14 07:00:00
site1,45,8,4.98,2023-02-14 08:00:00
site1,45,9,4.2,2023-02-14 09:00:00
site1,45,10,4.99,2023-02-14 10:00:00
site1,45,11,5.0,2023-02-14 11:00:00
site1,45,12,3.94,2023-02-14 12:00:00
site1,45,13,4.67,2023-02-14 13:00:00
site1,45,14,4.8,2023-02-14 14:00:00
site1,45,15,5.16,2023-02-14 15:00:00
site1,45,16,4.84,2023-02-14 16:00:00
site1,45,17,4.3,2023-02-14 17:00:00
site1,45,18,4.67,2023-02-14 18:00:00
site1,45,19,4.6,2023-02-14 19:00:00
site1,45,20,4.75,2023-02-14 20:00:00
site1,45,21,4.53,2023-02-14 21:00:00
site1,45,22,4.55,2023-02-14 22:00:00
site1,45,23,4.78,2023-02-14 23:00:00
site1,46,0,4.56,2023-02-15 00:00:00
site1,46,1,4.56,2023-02-15 01:00:00
site1,46,2,3.74,2023-02-15 02:00:00
site1,46,3,4.08,2023-02-15 03:00:00
site1,46,4,4.15,2023-02-15 04:00:00
site1,46,5,4.11,2023-02-15 05:00:00
site1,46,6,4.83,2023-02-15 06:00:00
site1,46,7,4.47,2023-02-15 07:00:00
site1,46,8,4.42,2023-02-15 08:00:00
site1,46,9,4.96,2023-02-15 09:00:00
site1,46,10,4.73,2023-02-15 10:00:00
site1,46,11,4.9,2023-02-15 11:00:00
site1,46,12,5.41,2023-02-15 12:00:00
site1,46,13,4.91,2023-02-15 13:00:00
site1,46,14,4.55,2023-02-15 14:00:00
site1,46,15,4.63,2023-02-15 15:00:00
site1,46,16,5.15,2023-02-15 16:00:00
site1,46,17,4.8,2023-02-15 17:00:00
site1,46,18,4.59,2023-02-15 18:00:00
site1,46,19,5.17,2023-02-15 19:00:00
site1,46,20,5.46,2023-02-15 20:00:00
site1,46,21,5.15,2023-02-15 21:00:00
site1,46,22,4.85,2023-02-15 22:00:00
site1,46,23,4.43,2023-02-15 23:00:00
site1,47,0,4.04,2023-02-16 00:00:00
site1,47,1,4.45,2023-02-16 01:00:00
site1,47,2,4.31,2023-02-16 02:00:00
site1,47,3,3.71,2023-02-16 03:00:00
site1,47,4,3.85,2023-02-16 04:00:00
site1,47,5,4.43,2023-02-16 05:00:00
site1,47,6,5.0,2023-02-16 06:00:00
site1,47,7,4.33,2023-02-16 07:00:00
site1,47,8,4.91,2023-02-16 08:00:00
site1,47,9,4.82,2023-02-16 09:00:00
site1,47,10,5.03,2023-02-16 10:00:00
site1,47,11,5.13,2023-02-16 11:00:00
site1,47,12,4.63,2023-02-16 12:00:00
site1,47,13,4.46,2023-02-16 13:00:00
site1,47,14,4.54,2023-02-16 14:00:00
site1,47,15,4.93,2023-02-16 15:00:00
site1,47,16,5.18,2023-02-16 16:00:00
site1,47,17,4.68,2023-02-16 17:00:00
site1,47,18,4.51,2023-02-16 18:00:00
site1,47,19,4.69,2023-02-16 19:00:00
site1,47,20,5.1,2023-02-16 20:00:00
site1,47,21,5.24,2023-02-16 21:00:00
site1,47,22,5.03,2023-02-16 22:00:00
site1,47,23,4.23,2023-02-16 23:00:00
site1,48,0,4.52,2023-02-17 00:00:00
site1,48,1,4.61,2023-02-17 01:00:00
site1,48,2,3.9,2023-02-17 02:00:00
site1,48,3,4.32,2023-02-17 03:00:00
site1,48,4,3.85,2023-02-17 04:00:00
site1,48,5,4.08,2023-02-17 05:00:00
site1,48,6,4.96,2023-02-17 06:00:00
site1,48,7,4.7,2023-02-17 07:00:00
site1,48,8,4.85,2023-02-17 08:00:00
site1,48,9,4.88,2023-02-17 09:00:00
site1,48,10,4.85,2023-02-17 10:00:00
site1,48,11,4.84,2023-02-17 11:00:00
site1,48,12,4.58,2023-02-17 12:00:00
site1,48,13,4.3,2023-02-17 13:00:00
site1,48,14,4.47,2023-02-17 14:00:00
site1,48,15,4.68,2023-02-17 15:00:00
site1,48,16,5.15,2023-02-17 16:00:00
site1,48,17,5.1,2023-02-17 17:00:00
site1,48,18,4.55,2023-02-17 18:00:00
site1,48,19,4.55,2023-02-17 19:00:00
site1,48,20,5.09,2023-02-17 20:00:00
site1,48,21,5.11,2023-02-17 21:00:00
site1,48,22,4.44,2023-02-17 22:00:00
site1,48,23,4.25,2023-02-17 23:00:00
site1,49,0,3.99,2023-02-18 00:00:00
site1,49,1,4.54,2023-02-18 01:00:00
site1,49,2,4.06,2023-02-18 02:00:00
site1,49,3,4.4,2023-02-18 03:00:00
site1,49,4,4.1,2023-02-18 04:00:00
site1,49,5,4.07,2023-02-18 05:00:00
site1,49,6,4.64,2023-02-18 06:00:00
site1,49,7,3.95,2023-02-18 07:00:00
site1,49,8,3.74,2023-02-18 08:00:00
site1,49,9,4.68,2023-02-18 09:00:00
